0,1,2,3,4,5
https://ekstrabladet.dk/sport/anden_sport/anden_sport/dansk-stjerne-straffet-ikke-handicappet-nok/7792334,1,Dansk stjerne straffet: Ikke handicappet nok,,"Et håb om medaljer ved det forestående EM - og på den længere bane ved de paralympiske lege i Tokyo næste år - er blevet forvandlet til et mareridt for Sophie Walløe.Forud for EM i Helsingborg er den danske parabordtennisspiller nemlig klassificeret helt ud af international parabordtennis.Det er hun, fordi det internationale bordtennisforbund, ITTF, har indført et nyt pointsystem - og her er Sophie Walløes hoftedysplasi altså ikke længere et stort nok handicap til at blive klassificeret i klasse 10, der er for spillere med mindst funktionsnedsættelse.Et kæmpe chok for Sophie Walløe selv.- Jeg er meget chokeret og skuffet, og selv om man kender risikoen, når man som klasse 10-spiller skal testes, så var det uventet og en hård dom at få her dagen før EM, som jeg har trænet frem imod. - Jeg synes, timingen er urimelig, ikke kun over for mig selv, men også over for alle dem, der står bag mig og har satset på mig, siger Sophie Walløe i en pressemeddelelse.Walløe er blevet testet, fordi hun nu som 19-årige er færdigudvokset og skulle revurderes. Samtidig er der altså blevet udarbejdet en ny test, hvor hun ikke scorede højt nok. Hun fik lov til at få foretaget en ny test søndag, da hun blot manglede fem point, men den test blev udført efter andre principper. Derfor har Parasport Danmark valgt at appellere afgørelsen.- Det kan være fornuftigt at kigge på procedurer for klassifikationen, men det er i mine øjne helt vanvittigt at ændre på reglerne så kort tid før de Paralympiske Lege. - Det er simpelthen ikke fair over for nogen eliteatleter at kunne blive testet ud på denne her måde til et stort internationalt mesterskab under et år før de Paralympiske Lege. Det er fuldstændigt utilstedeligt i min optik, siger Lykke Guldbrandt, der er ansvarlig for klassifikation i Parasport Danmark.Sophie Walløe har tidligere vundet VM-sølv samt EM-sølv- og -bronze. Ved de paralympiske lege i Rio i 2016 tabte hun bronzekampen. Se også: Dansk para-atlet drømmer om OL-deltagelseSe også: Har født tre børn: Verdensstjerne foran endnu et stort comeback Se også: Cykel-legender verdensmestre - i ny sportsgren",16. sep. 2019
https://ekstrabladet.dk/sport/anden_sport/golf/18-aarig-dansker-vinder-17-mio./7792573,17,"18-årig dansker vinder 1,7 mio.",,"1,7 millioner danske kroner kunne 18-årige Nicolai Højgaard tage med sig efter han sluttede som nummer to ved European Tour-turneringen KLM Open.Det er karrierens største resultat for det unge stortalent.- Det har været fantastisk. Det var slet ikke meningen, jeg skulle være her i denne uge. Jeg blev ringet op mandag aften og spurgt, om jeg ville spille - og sagde selvfølgelig ja, fortæller Højgaard ifølge TV2.",16. sep. 2019
https://ekstrabladet.dk/sport/fodbold/dansk_fodbold/superligaen/fc_nordsjaelland/broendby-har-stoppet-bloedningen/7792448,113,Brøndby har stoppet 'blødningen',,"En fodboldkøbmand som Carsten V. Jensen skulle ikke bruge mere end halvanden måned på at sætte sit klare, sportslige aftryk på Brøndby.Alle kunne se, at den var gal i forsvaret. Det har man talt om længe på Vestegnen. Ingen har bare rigtig gjort noget ved det. Før Carsten V. Jensen hentede Sigurd Rosted og Andreas Maxsø for småpenge.Den duo har ganske enkelt stoppet blødningen!",16. sep. 2019
https://ekstrabladet.dk/biler/biltest/supra-bider-som-en-arrig-kamphund/7780312,50,Supra bider som en arrig kamphund,,"Jeg smækker et Veilside-skørtesæt på min Supra, installerer den største HKS-turbo, som kan opdrives, og gør ellers klar til at ramme landevejen i min lave Toyota. En dyb brummen fra afgangsrørene rammer trommehinderne, da jeg triller ud ad garagen. Let’s go!Inden jeg forløser gaderacerens nye opdateringer, bliver jeg dog afbrudt af min mor, som fra stueetagen råber, at vi skal spise.Lad det ikke være nogen hemmelighed. Min eneste hidtidige erfaring med at køre Toyota Supra stammer fra adskillige timer på teenageværelset foran Playstationen med at style og tune virtuelle Supraer i spil som Gran Turismo og Need for Speed.Men nu holder jeg her. I 2019. Ude foran Toyota Danmarks hovedkvarter bag rattet af 5. generation af kultbilen Toyota Supra. Farven hedder 'Prominence Red', antallet af hestekræfter er 340, og prisen er lige over én million kroner. Jeg er både benovet og ellevild for at komme ud at opleve, hvad en Supra anno 2019 kan. Let’s go.Se også: Kia E-Soul blæser til kamp mod det konformeTryk på den metalgrå startknap, og sportsvognen springer i gang med et solidt ’vruuuum’. Testturen i det nordlige Storkøbenhavn indledes i den normale af bilens to indstillinger. Alternativet, ’Sport’, venter vi lige med.I ’Normal’ er Supra et nogenlunde fredeligt bekendtskab, som sagtens kan fungere til hverdagsture eller længere roadtrips. Nogen decideret komfortabel bil kan man i sagens natur ikke kalde den lavtliggende bil, men undervognen er slet ikke ulideligt hård.Den BMW-udviklede ottetrins-automatgearkasse skifter tidligt blandt bilens otte gear i ’Normal’-indstillingen, når man kører roligt. En adaptiv fartpilot hjælper til at bevare normaliteten ved Supra, ligesom støddæmperne indtager en mere komfortabel indstilling.",16. sep. 2019
https://ekstrabladet.dk/nyheder/samfund/slag-og-spark-mod-laererne-ingen-kommentarer/7786529,69,Slag og spark mod lærerne: Ingen kommentarer ,,"Ved du noget?Tip os på sms 1224 (alm. sms-takst), eller send en mail til 1224@eb.dk. Du kan også vælge at udfylde formularen herunder.E-mail:Navn:Tlf. Nr.:Vælg billedeeller video(5 mb)",16. sep. 2019
https://ekstrabladet.dk/flash/filmogtv/gift-ved-foerste-blik-par-trodser-eksperterne/7790918,0,'Gift ved første blik'-par trodser eksperterne ,,"Sæt farten lidt ned, lød rådet til Christina Arenholdt Nielsen og Michael Sommer fra eksperterne i 'Gift ved første blik'.Siden det unge par så hinanden første gang under deres vielse, har de ikke kunnet holde snitterne fra hinanden.De kysser og krammer konstant og er lynhurtigt nået til 'skatter'-fasen.",16. sep. 2019
https://ekstrabladet.dk/flash/tv3-reality/efter-skandaloes-opfoersel-hun-havde-naesen-i-sky/7790275,0,Efter skandaløs opførsel: - Hun havde næsen i sky ,,"- Jeg havde nok grædt. Sådan siger Line Maria Busk om pigernes velkomst af husets nye pige Elisabeth i realityprogrammet 'Ex on the beach', hvor en masse singler er på jagt efter kærligheden med den hæmsko, at tidligere ekskærester og flirts løbende dukker op. Man kan derfor forestille sig, at ens flirts i villaen forsvares med næb og klør. Det fik Elisabeth at mærke på den hårde måde. Mens alle villaens drenge havde været på date med den nye pige, havde de resterende piger fået til opgave at lave en lille forestilling for drengene om aftenen. Og det var i den forbindelse, at Elisabeth i første omgang fik smagt på pigernes hårde medicin. Efter først at have fået nej til at lære pigernes show til senere, blev hun bagtalt til den store guldmedalje, da hun vendte ryggen til. - Det var et kampråb, vi havde lavet til vores drenge, siger Line Maria Busk, da hun er på besøg i Ekstra Bladets studie. Men er det ikke at skubbe hende væk fra starten?Fortryder- Jo, det var virkelig også tarveligt. Jeg har snakket med hende, efter vi er kommet hjem. Det var bestemt ikke en god velkomst for hende. Absolut ikke, indrømmer den jyske pige.  - Jeg kan godt være lidt pigefornærmet nogen gange. Jeg synes, hvis hun var kommet ind og havde været meget udadvendt, havde vi været anderledes, for vi blev enige om, at hun havde fået en god velkomst. Men kommer man ind og har næsen lidt højt oppe, så kommer man ind og spiller lidt for god, og så går vi piger i selvforsvar. Men havde hun næsen i sky?- Det synes jeg lidt, hun havde, lyder det. Et andet ankepunkt fra Line Marias side er, at den nye deltager hang meget op ad drengene. En taktik hun aldrig selv ville bruge. - Det er lidt ligesom, når man starter i gymnasium. Der bliver man også venner med pigerne først, lyder det. Men fortryder hun overhovedet sin opførsel over for den nye pige? Det kan du fået svaret på øverst i klippet øverst i artiklen.",16. sep. 2019
https://ekstrabladet.dk/nyheder/erhvervsnyheder/medicinalgigant-erklaerer-sig-konkurs/7792539,47,Medicinalgigant erklærer sig konkurs,,"Det amerikanske medicinalfirma Purdue Pharma, der er anklaget for at have medvirket til en opioidkrise i USA, har indgivet konkursbegæring.Det skriver nyhedsbureauet Reuters.Konkursbegæringen kommer, blot få dage efter at virksomheden indgik et foreløbigt forlig med mange delstatsregeringer, der har sagsøgt Purdue Pharma for beskatningen af opioider.I alt 12 milliarder dollar skal virksomheden betale i erstatning til over 2000 byer, distrikter, myndigheder og mere end 20 delstater.Virksomheden har tjent milliarder på det smertestillende lægemiddel OxyContin, der er udpeget som en af opioidepidemiens helt store syndere.",16. sep. 2019
https://ekstrabladet.dk/nyheder/samfund/frygter-recession-efter-voldsomme-uroligheder/7792518,5,Frygter recession efter voldsomme uroligheder,Konsekvenserne af urolighederne i Hongkong begynder at vise sig i byens økonomi. Eksperter frygter recession,"Mandag er det 100 dage siden, at den igangværende bølge af protester begyndte i Hongkong.Senest i weekenden efterlod prodemokratiske demonstranter et spor af kaos efter sig i Hongkongs gader. De begik hærværk mod regeringsbygninger og togstationer og blev mødt af politiets tåregas og vandkanoner.De fortsatte uroligheder har skabt usikkerhed om det asiatiske finansielle centrums fremtid. For ikke overraskende er Hongkongs økonomi blevet påvirket af de mange ugers uroligheder.Krisen truer ifølge flere eksperter med at sende Hongkong ud i recession, skriver The Guardian.Se også: Hongkong-børs klar til at kæmpe videre efter London har afvist milliardbud",16. sep. 2019
https://ekstrabladet.dk/nyheder/samfund/prisen-er-eksploderet-efter-angreb/7792507,72,Prisen er eksploderet efter angreb,"Prisen på råolie stiger med over ti procent, efter at angreb har forstyrret produktionen i Saudi-Arabien","Prisen på råolie stiger med over ti procent efter lørdagens droneangreb mod to olieanlæg i Saudi-Arabien.Dermed er der også udsigt til dyrere benzin.Da handlen med råolie begyndte klokken 00.00 dansk tid hoppede prisen op med omkring 15 procent, skriver nyhedsbureauet Reuters. Efter omkring en time ligger prisen på en tønde Nordsø-olie omkring 13 procent højere i lidt over 68 dollar. Se også: FN fordømmer droneangreb på olieanlæg i Saudi-ArabienVar ventetDet var på forhånd ventet, at priserne ville stige som følge af angrebene.- Det er et ganske betydeligt tilbageslag i produktionen, som vi kommer til at se på kort sigt, og det kan altså godt få en priseffekt her i begyndelsen af ugen, sagde cheføkonom Helge J. Pedersen fra Nordea søndag.Angrebene har midlertidigt reduceret produktionen med 5,7 millioner tønder råolie om dagen, oplyste det statslige saudiske olieselskab Aramco søndag.Det svarer til over halvdelen af landets olieproduktion og dermed næsten seks procent af verdens daglige olieforsyning.",16. sep. 2019
